r,g,b,x,y,h,s,v
37,30,41,46,2432553,278.1818181818182,0.26829268292682934,0.1607843137254902
59,30,46,47,3874350,326.8965517241379,0.4915254237288136,0.23137254901960785
61,34,63,48,4006463,295.8620689655172,0.46031746031746035,0.24705882352941178
47,22,36,49,3085860,326.4,0.5319148936170213,0.1843137254901961
40,22,33,50,2627105,323.3333333333333,0.45,0.1568627450980392
27,19,33,51,1774369,274.2857142857143,0.4242424242424243,0.12941176470588237
2,13,37,52,134437,221.14285714285714,0.9459459459459459,0.1450980392156863
12,40,38,53,796710,175.71428571428572,0.7,0.1568627450980392
37,64,47,54,2441263,142.22222222222223,0.42187499999999994,0.25098039215686274
15,45,34,55,994594,158.0,0.6666666666666667,0.17647058823529413
97,144,42,56,6393898,87.64705882352942,0.7083333333333334,0.5647058823529412
42,86,51,57,2774579,132.27272727272728,0.5116279069767442,0.33725490196078434
24,49,41,58,1585449,160.8,0.5102040816326531,0.19215686274509805
78,79,29,59,5132061,61.199999999999996,0.6329113924050633,0.30980392156862746
71,74,18,60,4672018,63.214285714285715,0.7567567567567568,0.2901960784313726
77,6,34,61,5047842,336.3380281690141,0.9220779220779222,0.30196078431372547
99,94,47,62,6512175,54.230769230769226,0.5252525252525252,0.38823529411764707
134,84,62,63,8803390,18.333333333333314,0.5373134328358209,0.5254901960784314
126,82,66,64,8278594,16.0,0.47619047619047616,0.49411764705882355
89,149,156,65,5871004,186.26865671641792,0.42948717948717957,0.611764705882353
136,92,73,66,8936521,18.095238095238074,0.4632352941176471,0.5333333333333333
101,74,39,67,6638119,33.87096774193549,0.6138613861386139,0.396078431372549
88,102,121,68,5793401,214.54545454545453,0.2727272727272727,0.4745098039215686
101,74,64,69,6638144,16.216216216216253,0.36633663366336633,0.396078431372549
128,75,43,70,8407851,22.588235294117624,0.6640625,0.5019607843137255
159,98,61,71,10445373,22.653061224489818,0.6163522012578616,0.6235294117647059
115,58,34,72,7551522,17.77777777777777,0.7043478260869565,0.45098039215686275
126,96,69,73,8282181,28.42105263157896,0.45238095238095244,0.49411764705882355
128,95,67,74,8412995,27.540983606557404,0.4765625,0.5019607843137255
103,61,33,75,6765857,24.0,0.6796116504854369,0.403921568627451
126,86,56,76,8279608,25.714285714285722,0.5555555555555556,0.49411764705882355
138,95,69,77,9068357,22.608695652173935,0.5,0.5411764705882353
138,87,54,78,9066294,23.571428571428555,0.608695652173913,0.5411764705882353
76,39,24,79,4990744,17.30769230769232,0.6842105263157895,0.2980392156862745
80,50,60,80,5255740,340.0,0.375,0.3137254901960784
147,66,66,81,9650754,0.0,0.5510204081632653,0.5764705882352941
30,34,65,82,1974849,233.14285714285714,0.5384615384615384,0.2549019607843137
3,20,67,83,201795,224.0625,0.9552238805970149,0.2627450980392157
165,175,169,84,10858409,143.99999999999994,0.0571428571428571,0.6862745098039216
165,136,97,85,10848353,34.41176470588232,0.41212121212121217,0.6470588235294118
153,122,103,86,10058343,22.80000000000001,0.326797385620915,0.6
104,105,95,87,6842719,65.99999999999999,0.09523809523809518,0.4117647058823529
139,154,148,88,9149076,156.00000000000009,0.09740259740259744,0.6039215686274509
138,164,158,89,9086110,166.15384615384613,0.15853658536585377,0.6431372549019608
132,138,137,90,8686217,170.0,0.043478260869565064,0.5411764705882353
91,88,30,91,5986334,57.04918032786884,0.6703296703296704,0.3568627450980392
55,80,31,92,3624991,90.61224489795919,0.6124999999999999,0.3137254901960784
68,81,27,93,4477211,74.44444444444444,0.6666666666666666,0.3176470588235294
62,80,30,94,4083742,81.6,0.625,0.3137254901960784
65,58,28,95,4274716,48.648648648648646,0.5692307692307692,0.2549019607843137
50,86,111,96,3298927,204.59016393442622,0.5495495495495496,0.43529411764705883
59,108,32,97,3894304,98.68421052631578,0.7037037037037037,0.4235294117647059
