r,g,b,x,y,h,s,v
68,74,81,47,4475473,212.30769230769226,0.1604938271604938,0.3176470588235294
69,72,69,48,4540485,120.0,0.04166666666666671,0.2823529411764706
60,77,82,49,3951954,193.63636363636365,0.26829268292682934,0.3215686274509804
70,74,81,50,4606545,218.18181818181816,0.13580246913580235,0.3176470588235294
64,75,83,51,4213587,205.26315789473685,0.22891566265060245,0.3254901960784314
108,100,92,52,7103580,30.0,0.14814814814814814,0.4235294117647059
108,86,76,53,7099980,18.75,0.2962962962962963,0.4235294117647059
67,62,52,54,4406836,40.0,0.2238805970149254,0.2627450980392157
113,91,89,55,7428953,5.0,0.21238938053097345,0.44313725490196076
106,87,99,56,6969187,322.10526315789474,0.17924528301886794,0.41568627450980394
124,117,130,57,8156546,272.3076923076923,0.09999999999999998,0.5098039215686274
102,87,84,58,6707028,10.0,0.17647058823529418,0.4
132,110,99,59,8679011,20.0,0.25000000000000006,0.5176470588235295
120,93,75,60,7888203,24.0,0.37499999999999994,0.47058823529411764
83,72,60,61,5457980,31.30434782608694,0.27710843373493976,0.3254901960784314
45,41,32,62,2959648,41.53846153846155,0.2888888888888889,0.17647058823529413
106,100,98,63,6972514,14.999999999999943,0.07547169811320754,0.41568627450980394
49,44,45,64,3222573,347.99999999999994,0.10204081632653068,0.19215686274509805
29,31,29,65,1908509,120.0,0.06451612903225806,0.12156862745098039
35,34,40,66,2302504,250.00000000000003,0.15,0.1568627450980392
103,67,62,67,6767422,7.317073170731703,0.3980582524271845,0.403921568627451
95,93,112,68,6249840,246.31578947368422,0.16964285714285718,0.4392156862745098
25,19,33,69,1643297,265.7142857142857,0.4242424242424243,0.12941176470588237
117,133,169,70,7701929,221.53846153846152,0.3076923076923077,0.6627450980392157
109,127,165,71,7176101,220.71428571428572,0.33939393939393947,0.6470588235294118
114,134,166,72,7505574,216.92307692307693,0.3132530120481928,0.6509803921568628
82,109,141,73,5401997,212.54237288135596,0.41843971631205673,0.5529411764705883
86,135,151,74,5670807,194.76923076923077,0.4304635761589404,0.592156862745098
52,96,112,75,3432560,196.0,0.5357142857142857,0.4392156862745098
79,124,143,76,5209231,197.8125,0.44755244755244755,0.5607843137254902
96,133,151,77,6325655,199.63636363636363,0.3642384105960265,0.592156862745098
