r,g,b,x,y,h,s,v
89,52,50,46,5846066,3.0769230769230944,0.4382022471910112,0.34901960784313724
46,50,41,47,3027497,86.66666666666669,0.17999999999999994,0.19607843137254902
59,61,54,48,3882294,77.14285714285714,0.1147540983606558,0.23921568627450981
80,79,67,49,5263171,55.384615384615415,0.16249999999999995,0.3137254901960784
75,75,68,50,4934468,60.0,0.09333333333333338,0.29411764705882354
61,69,54,51,4015414,91.99999999999997,0.21739130434782605,0.27058823529411763
85,75,71,52,5589831,17.142857142857167,0.1647058823529411,0.3333333333333333
68,66,54,53,4473398,51.428571428571445,0.20588235294117646,0.26666666666666666
55,59,62,54,3619646,205.7142857142857,0.11290322580645155,0.24313725490196078
58,55,54,55,3815222,15.000000000000057,0.06896551724137931,0.22745098039215686
59,68,55,56,3884087,101.53846153846153,0.19117647058823525,0.26666666666666666
69,88,88,57,4544600,180.0,0.21590909090909094,0.34509803921568627
76,75,73,58,5000009,40.000000000000114,0.03947368421052636,0.2980392156862745
61,55,53,59,4011829,15.0,0.13114754098360654,0.23921568627450981
64,58,54,60,4209206,24.0,0.15625,0.25098039215686274
72,53,49,61,4732209,10.434782608695627,0.3194444444444444,0.2823529411764706
77,65,56,62,5062968,25.714285714285722,0.2727272727272727,0.30196078431372547
69,58,60,63,4536892,349.09090909090907,0.15942028985507242,0.27058823529411763
71,72,71,64,4671559,120.0,0.01388888888888884,0.2823529411764706
84,90,87,65,5528151,150.0,0.06666666666666674,0.35294117647058826
89,94,91,66,5856859,144.00000000000003,0.05319148936170224,0.3686274509803922
61,65,61,67,4014397,120.0,0.06153846153846143,0.2549019607843137
85,48,46,68,5582894,3.0769230769230944,0.4588235294117647,0.3333333333333333
84,53,58,69,5518650,350.3225806451613,0.369047619047619,0.32941176470588235
57,41,34,70,3746082,18.260869565217376,0.4035087719298246,0.2235294117647059
86,49,49,71,5648689,0.0,0.43023255813953487,0.33725490196078434
81,34,41,72,5317161,351.06382978723406,0.5802469135802469,0.3176470588235294
