r,g,b,x,y,h,s,v
88,71,41,47,5785385,38.297872340425556,0.5340909090909091,0.34509803921568627
107,100,52,48,7038004,52.363636363636374,0.5140186915887851,0.4196078431372549
115,94,56,49,7560760,38.64406779661016,0.5130434782608696,0.45098039215686275
122,108,66,50,8023106,45.0,0.4590163934426229,0.47843137254901963
121,68,43,51,7947307,19.230769230769226,0.6446280991735537,0.4745098039215686
119,114,95,52,7828063,47.5,0.20168067226890757,0.4666666666666667
118,74,51,53,7752243,20.597014925373117,0.5677966101694916,0.4627450980392157
119,112,92,54,7827548,44.44444444444446,0.22689075630252103,0.4666666666666667
125,119,78,55,8222542,52.34042553191489,0.37599999999999995,0.49019607843137253
117,79,51,56,7687987,25.45454545454544,0.5641025641025641,0.4588235294117647
141,119,60,57,9271100,43.703703703703695,0.574468085106383,0.5529411764705883
124,93,50,58,8150322,34.8648648648649,0.596774193548387,0.48627450980392156
109,107,79,59,7170895,56.0,0.2752293577981651,0.42745098039215684
117,96,64,60,7692352,36.22641509433964,0.452991452991453,0.4588235294117647
108,58,51,61,7092787,7.368421052631561,0.5277777777777778,0.4235294117647059
83,56,36,62,5453860,25.531914893617,0.5662650602409639,0.3254901960784314
70,39,28,63,4597532,15.714285714285722,0.6000000000000001,0.27450980392156865
75,38,37,64,4924965,1.5789473684210407,0.5066666666666666,0.29411764705882354
134,52,71,65,8795207,346.0975609756098,0.6119402985074627,0.5254901960784314
84,38,32,66,5514784,6.923076923076906,0.6190476190476191,0.32941176470588235
146,87,120,67,9590648,326.4406779661017,0.40410958904109584,0.5725490196078431
106,44,64,68,6958144,340.64516129032256,0.5849056603773585,0.41568627450980394
202,191,39,69,13287207,55.95092024539878,0.8069306930693069,0.792156862745098
132,107,65,70,8678209,37.61194029850748,0.5075757575757577,0.5176470588235295
59,33,27,71,3875099,11.25,0.5423728813559322,0.23137254901960785
128,73,43,72,8407339,21.176470588235304,0.6640625,0.5019607843137255
38,37,39,73,2499879,269.9999999999999,0.05128205128205128,0.15294117647058825
46,41,37,74,3025189,26.666666666666686,0.1956521739130434,0.1803921568627451
36,31,29,75,2367261,17.142857142857167,0.19444444444444445,0.1411764705882353
86,58,48,76,5650992,15.78947368421052,0.44186046511627913,0.33725490196078434
97,111,66,77,6385474,78.66666666666669,0.4054054054054054,0.43529411764705883
81,81,66,78,5329218,60.0,0.18518518518518506,0.3176470588235294
100,95,78,79,6577998,46.363636363636374,0.21999999999999992,0.39215686274509803
87,97,82,80,5726546,100.0,0.15463917525773185,0.3803921568627451
78,78,54,81,5131830,60.0,0.30769230769230776,0.3058823529411765
94,104,71,82,6187079,78.18181818181817,0.3173076923076923,0.40784313725490196
110,105,77,83,7235917,50.90909090909088,0.3000000000000001,0.43137254901960786
99,107,76,84,6515532,75.48387096774194,0.28971962616822433,0.4196078431372549
104,96,89,85,6840409,28.0,0.14423076923076927,0.40784313725490196
91,91,72,86,5987144,60.0,0.20879120879120883,0.3568627450980392
111,103,82,87,7300946,43.448275862068954,0.2612612612612612,0.43529411764705883
114,98,79,88,7496271,32.571428571428555,0.30701754385964913,0.4470588235294118
138,146,143,89,9081487,157.50000000000009,0.05479452054794521,0.5725490196078431
108,96,71,90,7102535,40.54054054054052,0.34259259259259256,0.4235294117647059
131,124,107,91,8617067,42.5,0.18320610687022892,0.5137254901960784
118,117,73,92,7763273,58.66666666666663,0.3813559322033899,0.4627450980392157
107,100,76,93,7038028,46.451612903225794,0.28971962616822433,0.4196078431372549
27,36,58,94,1778746,222.5806451612903,0.5344827586206896,0.22745098039215686
20,53,72,95,1324360,201.9230769230769,0.7222222222222222,0.2823529411764706
101,88,66,96,6641730,37.71428571428572,0.34653465346534645,0.396078431372549
100,87,60,97,6575932,40.5,0.4,0.39215686274509803
141,149,144,98,9278864,142.49999999999991,0.053691275167785234,0.5843137254901961
97,85,51,99,6378803,44.3478260869565,0.47422680412371127,0.3803921568627451
112,100,68,100,7365700,43.636363636363626,0.39285714285714285,0.4392156862745098
129,120,80,101,8484944,48.9795918367347,0.3798449612403101,0.5058823529411764
77,104,42,102,5072938,86.12903225806451,0.5961538461538461,0.40784313725490196
93,87,53,103,6117173,51.0,0.4301075268817204,0.36470588235294116
144,125,113,104,9469297,23.225806451612925,0.2152777777777778,0.5647058823529412
88,92,50,105,5790770,65.71428571428572,0.45652173913043476,0.3607843137254902
120,114,85,106,7893589,49.71428571428572,0.2916666666666667,0.47058823529411764
98,125,85,107,6454613,100.49999999999999,0.32,0.49019607843137253
159,192,216,108,10469592,205.26315789473685,0.2638888888888889,0.8470588235294118
109,113,56,109,7172408,64.21052631578948,0.504424778761062,0.44313725490196076
157,163,211,110,10331091,233.33333333333334,0.25592417061611367,0.8274509803921568
158,140,112,111,10390640,36.52173913043481,0.29113924050632917,0.6196078431372549
44,165,150,112,2925974,172.56198347107437,0.7333333333333334,0.6470588235294118
103,147,140,113,6787980,170.4545454545455,0.2993197278911564,0.5764705882352941
105,125,111,114,6913391,138.00000000000003,0.16,0.49019607843137253
176,164,188,115,11576508,269.99999999999994,0.1276595744680851,0.7372549019607844
160,173,174,116,10530222,184.28571428571428,0.08045977011494257,0.6823529411764706
110,185,199,117,7256519,189.43820224719101,0.4472361809045226,0.7803921568627451
38,74,85,118,2509397,194.04255319148933,0.5529411764705883,0.3333333333333333
49,114,104,119,3240552,170.76923076923077,0.5701754385964911,0.4470588235294118
148,115,95,120,9728863,22.641509433962256,0.35810810810810817,0.5803921568627451
108,81,55,121,7098679,29.43396226415092,0.4907407407407407,0.4235294117647059
138,109,97,122,9071969,17.5609756097561,0.2971014492753623,0.5411764705882353
117,81,67,123,7688515,16.80000000000001,0.4273504273504273,0.4588235294117647
153,144,123,124,10063995,42.0,0.196078431372549,0.6
114,73,56,125,7489848,17.586206896551744,0.5087719298245614,0.4470588235294118
79,54,29,126,5191197,30.0,0.6329113924050633,0.30980392156862746
118,77,56,127,7753016,20.32258064516128,0.5254237288135594,0.4627450980392157
135,77,55,128,8867127,16.5,0.5925925925925926,0.5294117647058824
123,75,56,129,8080184,17.01492537313436,0.5447154471544715,0.4823529411764706
26,20,17,130,1709073,20.0,0.34615384615384615,0.10196078431372549
60,47,59,131,3944251,304.6153846153846,0.21666666666666662,0.23529411764705882
26,16,15,132,1708047,5.454545454545439,0.4230769230769231,0.10196078431372549
61,37,14,133,4007182,29.361702127659555,0.7704918032786885,0.23921568627450981
23,10,5,134,1509893,16.666666666666686,0.782608695652174,0.09019607843137255
18,9,6,135,1181958,15.0,0.6666666666666666,0.07058823529411765
25,17,12,136,1642764,23.076923076923094,0.52,0.09803921568627451
29,22,28,137,1906204,308.57142857142856,0.2413793103448276,0.11372549019607843
30,23,28,138,1971996,317.1428571428571,0.23333333333333334,0.11764705882352941
32,117,175,139,2127279,204.33566433566435,0.8171428571428572,0.6862745098039216
