r,g,b,x,y,h,s,v
27,33,61,50,1777981,229.41176470588235,0.5573770491803279,0.23921568627450981
48,52,41,51,3159081,81.81818181818183,0.21153846153846148,0.20392156862745098
50,33,33,52,3285281,0.0,0.3399999999999999,0.19607843137254902
44,26,28,53,2890268,353.3333333333333,0.4090909090909091,0.17254901960784313
16,21,37,54,1053989,225.71428571428572,0.5675675675675677,0.1450980392156863
59,22,14,55,3872270,10.666666666666686,0.7627118644067796,0.23137254901960785
71,25,19,56,4659475,6.923076923076906,0.732394366197183,0.2784313725490196
58,22,18,57,3806738,6.0,0.6896551724137931,0.22745098039215686
76,22,16,58,4986384,6.0,0.7894736842105263,0.2980392156862745
87,32,27,59,5709851,5.0,0.689655172413793,0.3411764705882353
63,25,19,60,4135187,8.181818181818187,0.6984126984126984,0.24705882352941178
59,26,21,61,3873301,7.89473684210526,0.6440677966101696,0.23137254901960785
37,37,52,62,2434356,240.0,0.2884615384615384,0.20392156862745098
83,32,27,63,5447707,5.357142857142833,0.6746987951807228,0.3254901960784314
72,36,26,64,4727834,13.043478260869563,0.6388888888888888,0.2823529411764706
31,38,50,65,2041394,217.89473684210526,0.38,0.19607843137254902
48,69,93,66,3163485,212.0,0.48387096774193544,0.36470588235294116
77,57,81,67,5060945,290.0,0.2962962962962962,0.3176470588235294
61,31,18,68,4005650,18.139534883720955,0.7049180327868853,0.23921568627450981
57,29,21,69,3742997,13.333333333333314,0.631578947368421,0.2235294117647059
88,26,22,70,5773846,3.636363636363626,0.7499999999999999,0.34509803921568627
67,48,40,71,4403240,17.77777777777777,0.4029850746268657,0.2627450980392157
72,48,56,72,4730936,340.0,0.3333333333333333,0.2823529411764706
59,43,55,73,3877687,315.0,0.2711864406779661,0.23137254901960785
101,114,111,74,6648431,166.15384615384613,0.11403508771929834,0.4470588235294118
16,17,48,75,1052976,238.125,0.6666666666666666,0.18823529411764706
99,68,62,76,6505534,9.72972972972974,0.37373737373737376,0.38823529411764707
97,64,56,77,6373432,11.707317073170714,0.422680412371134,0.3803921568627451
92,47,40,78,6041384,8.076923076923094,0.5652173913043478,0.3607843137254902
34,16,13,79,2232333,8.571428571428555,0.6176470588235294,0.13333333333333333
52,49,51,80,3420467,319.99999999999994,0.057692307692307626,0.20392156862745098
116,22,37,81,7607845,350.4255319148936,0.810344827586207,0.4549019607843137
32,81,106,82,2117994,200.27027027027026,0.6981132075471699,0.41568627450980394
42,60,62,83,2767934,186.0,0.3225806451612903,0.24313725490196078
118,87,63,84,7755583,26.181818181818187,0.4661016949152542,0.4627450980392157
87,96,100,85,5726308,198.46153846153845,0.12999999999999998,0.39215686274509803
81,41,54,86,5318966,340.5,0.4938271604938271,0.3176470588235294
63,42,43,87,4139563,357.1428571428571,0.33333333333333337,0.24705882352941178
62,32,44,88,4071468,336.0,0.4838709677419355,0.24313725490196078
102,48,63,89,6697023,343.3333333333333,0.5294117647058824,0.4
104,35,47,90,6824751,349.5652173913044,0.6634615384615384,0.40784313725490196
19,16,24,91,1249304,262.5,0.3333333333333333,0.09411764705882353
21,16,32,92,1380384,258.75,0.5,0.12549019607843137
48,35,65,93,3154753,266.0,0.46153846153846145,0.2549019607843137
49,25,36,94,3217700,332.5,0.489795918367347,0.19215686274509805
54,26,25,95,3545625,2.068965517241395,0.5370370370370371,0.21176470588235294
30,36,71,96,1975367,231.21951219512195,0.5774647887323944,0.2784313725490196
59,60,124,97,3882108,239.07692307692307,0.5241935483870968,0.48627450980392156
79,59,133,98,5192581,256.2162162162162,0.556390977443609,0.5215686274509804
64,63,100,99,4210532,241.6216216216216,0.36999999999999994,0.39215686274509803
75,21,37,100,4920613,342.22222222222223,0.7200000000000001,0.29411764705882354
103,43,40,101,6761256,2.857142857142833,0.6116504854368933,0.403921568627451
56,33,28,102,3678492,10.714285714285722,0.5,0.2196078431372549
66,31,25,103,4333337,8.780487804878021,0.6212121212121213,0.25882352941176473
41,47,68,104,2699076,226.66666666666666,0.3970588235294117,0.26666666666666666
91,98,115,105,5988979,222.5,0.20869565217391303,0.45098039215686275
89,93,94,106,5856606,192.0000000000001,0.05319148936170224,0.3686274509803922
99,74,65,107,6507073,15.882352941176464,0.3434343434343435,0.38823529411764707
30,41,56,108,1976632,214.6153846153846,0.4642857142857143,0.2196078431372549
99,41,42,109,6498602,358.9655172413793,0.5858585858585859,0.38823529411764707
138,61,77,110,9059661,347.53246753246754,0.5579710144927535,0.5411764705882353
120,116,130,111,7894146,257.14285714285717,0.10769230769230764,0.5098039215686274
113,77,80,112,7425360,355.0,0.3185840707964602,0.44313725490196076
110,94,107,113,7233131,311.25,0.14545454545454545,0.43137254901960786
109,42,51,114,7154227,351.94029850746267,0.6146788990825687,0.42745098039215684
136,62,51,115,8928819,7.764705882352928,0.625,0.5333333333333333
108,54,69,116,7091781,343.3333333333333,0.5,0.4235294117647059
105,70,89,117,6899289,327.42857142857144,0.33333333333333326,0.4117647058823529
143,93,118,118,9395574,330.0,0.3496503496503497,0.5607843137254902
105,66,62,119,6898238,5.581395348837248,0.4095238095238095,0.4117647058823529
127,78,72,120,8343112,6.545454545454561,0.4330708661417323,0.4980392156862745
130,107,134,121,8547206,291.1111111111111,0.20149253731343286,0.5254901960784314
148,81,69,122,9720133,9.113924050632932,0.5337837837837839,0.5803921568627451
115,74,45,123,7555629,24.857142857142833,0.6086956521739131,0.45098039215686275
190,95,60,124,12476220,16.153846153846132,0.6842105263157894,0.7450980392156863
152,69,64,125,9979200,3.409090909090878,0.5789473684210527,0.596078431372549
75,28,25,126,4922393,3.6000000000000227,0.6666666666666667,0.29411764705882354
69,29,22,127,4529430,8.936170212765944,0.6811594202898551,0.27058823529411763
44,27,62,128,2890558,269.1428571428571,0.5645161290322581,0.24313725490196078
93,28,37,129,6102053,351.6923076923077,0.6989247311827956,0.36470588235294116
132,71,30,130,8668958,24.117647058823536,0.7727272727272727,0.5176470588235295
83,46,49,131,5451313,355.1351351351351,0.44578313253012053,0.3254901960784314
39,25,27,132,2562331,351.42857142857144,0.35897435897435903,0.15294117647058825
38,48,82,133,2502738,226.36363636363637,0.5365853658536586,0.3215686274509804
58,51,89,134,3814233,251.05263157894737,0.4269662921348314,0.34901960784313724
27,22,50,135,1775154,250.71428571428572,0.56,0.19607843137254902
54,33,46,136,3547438,322.8571428571429,0.38888888888888884,0.21176470588235294
56,32,60,137,3678268,291.42857142857144,0.4666666666666667,0.23529411764705882
28,31,50,138,1842994,231.8181818181818,0.44,0.19607843137254902
90,59,56,139,5913400,5.29411764705884,0.3777777777777778,0.35294117647058826
125,83,76,140,8213324,8.571428571428555,0.39199999999999996,0.49019607843137253
69,41,35,141,4532515,10.588235294117624,0.4927536231884057,0.27058823529411763
