r,g,b,x,y,h,s,v
12,14,31,291,790047,233.68421052631578,0.6129032258064516,0.12156862745098039
13,13,25,292,855321,240.0,0.48,0.09803921568627451
11,11,22,293,723734,240.0,0.5,0.08627450980392157
12,13,23,294,789783,234.54545454545453,0.4782608695652174,0.09019607843137255
15,19,34,295,987938,227.3684210526316,0.5588235294117647,0.13333333333333333
15,18,31,296,987679,228.75,0.5161290322580645,0.12156862745098039
15,18,32,297,987680,229.41176470588235,0.53125,0.12549019607843137
15,18,33,298,987681,230.0,0.5454545454545455,0.12941176470588237
14,17,30,299,921886,228.75,0.5333333333333333,0.11764705882352941
96,79,49,300,6311729,38.297872340425556,0.4895833333333333,0.3764705882352941
116,98,58,301,7627322,41.379310344827616,0.5,0.4549019607843137
29,29,29,302,1907997,0,0.0,0.11372549019607843
111,70,70,303,7292486,0.0,0.3693693693693693,0.43529411764705883
93,65,48,304,6111536,22.666666666666686,0.48387096774193544,0.36470588235294116
96,67,49,305,6308657,22.978723404255334,0.4895833333333333,0.3764705882352941
88,61,44,306,5782828,23.181818181818187,0.5,0.34509803921568627
24,51,56,307,1585976,189.375,0.5714285714285714,0.2196078431372549
18,30,52,308,1187380,218.8235294117647,0.6538461538461539,0.20392156862745098
19,50,65,309,1258049,199.56521739130434,0.7076923076923076,0.2549019607843137
24,47,79,310,1584975,214.9090909090909,0.6962025316455697,0.30980392156862746
25,45,54,311,1649974,198.6206896551724,0.5370370370370371,0.21176470588235294
23,53,87,312,1520983,211.875,0.735632183908046,0.3411764705882353
23,52,87,313,1520727,212.8125,0.735632183908046,0.3411764705882353
39,70,105,314,2573929,211.8181818181818,0.6285714285714286,0.4117647058823529
44,24,28,315,2889756,348.0,0.45454545454545453,0.17254901960784313
45,24,32,316,2955296,337.14285714285717,0.46666666666666673,0.17647058823529413
91,66,50,317,5980722,23.414634146341484,0.45054945054945056,0.3568627450980392
35,27,27,318,2300699,0.0,0.22857142857142865,0.13725490196078433
125,79,63,319,8212287,15.48387096774195,0.49599999999999994,0.49019607843137253
37,30,20,320,2432532,35.29411764705884,0.4594594594594595,0.1450980392156863
29,18,24,321,1905176,327.27272727272725,0.3793103448275862,0.11372549019607843
33,19,25,322,2167577,334.2857142857143,0.4242424242424243,0.12941176470588237
33,20,26,323,2167834,332.3076923076923,0.393939393939394,0.12941176470588237
35,19,26,324,2298650,333.75,0.4571428571428572,0.13725490196078433
38,23,35,325,2496291,312.0,0.39473684210526316,0.14901960784313725
37,23,35,326,2430755,308.57142857142856,0.37837837837837845,0.1450980392156863
