r,g,b,x,y,h,s,v
135,97,88,176,8872280,11.489361702127667,0.34814814814814815,0.5294117647058824
154,116,118,177,10122358,356.84210526315786,0.24675324675324672,0.6039215686274509
139,111,98,178,9138018,19.024390243902417,0.2949640287769783,0.5450980392156862
139,89,93,179,9132381,355.2,0.3597122302158273,0.5450980392156862
151,128,137,180,9928841,336.5217391304348,0.15231788079470202,0.592156862745098
150,130,139,181,9863819,333.0,0.13333333333333341,0.5882352941176471
154,132,123,182,10126459,17.419354838709694,0.20129870129870123,0.6039215686274509
143,118,118,183,9401974,0.0,0.1748251748251748,0.5607843137254902
152,130,154,184,9994906,295.0,0.15584415584415584,0.6039215686274509
149,135,119,185,9799543,32.0,0.20134228187919467,0.5843137254901961
167,138,111,186,10979951,28.928571428571445,0.33532934131736525,0.6549019607843137
146,112,77,187,9597005,30.434782608695627,0.4726027397260274,0.5725490196078431
116,90,64,188,7625280,30.0,0.4482758620689655,0.4549019607843137
96,77,57,189,6311225,30.769230769230774,0.40624999999999994,0.3764705882352941
90,73,56,190,5916984,30.0,0.3777777777777778,0.35294117647058826
106,80,58,191,6967354,27.5,0.4528301886792453,0.41568627450980394
99,81,64,192,6508864,29.14285714285711,0.35353535353535354,0.38823529411764707
101,95,73,193,6643529,47.14285714285717,0.27722772277227725,0.396078431372549
77,71,53,194,5064501,45.0,0.3116883116883116,0.30196078431372547
157,119,92,195,10319708,24.923076923076906,0.4140127388535032,0.615686274509804
105,84,63,196,6902847,30.0,0.39999999999999997,0.4117647058823529
96,77,59,197,6311227,29.189189189189165,0.38541666666666663,0.3764705882352941
95,92,82,198,6249554,46.15384615384613,0.13684210526315785,0.37254901960784315
89,87,75,199,5855051,51.428571428571445,0.1573033707865168,0.34901960784313724
160,159,117,200,10526581,58.604651162790674,0.26875000000000004,0.6274509803921569
116,105,88,201,7629144,36.428571428571445,0.2413793103448276,0.4549019607843137
130,124,104,202,8551528,46.15384615384619,0.19999999999999996,0.5098039215686274
83,79,66,203,5459778,45.882352941176464,0.20481927710843367,0.3254901960784314
98,100,86,204,6448214,68.57142857142856,0.13999999999999993,0.39215686274509803
133,127,124,205,8748924,20.0,0.0676691729323309,0.5215686274509804
184,143,118,206,12095350,22.727272727272748,0.358695652173913,0.7215686274509804
168,126,114,207,11042418,13.333333333333314,0.3214285714285714,0.6588235294117647
96,101,81,208,6317393,74.99999999999999,0.19801980198019803,0.396078431372549
167,127,88,209,10977112,29.62025316455697,0.47305389221556887,0.6549019607843137
137,123,126,210,9010046,347.1428571428571,0.10218978102189775,0.5372549019607843
109,91,102,211,7166822,323.3333333333333,0.16513761467889904,0.42745098039215684
105,90,102,212,6904422,311.99999999999994,0.14285714285714277,0.4117647058823529
123,104,118,213,8087670,315.7894736842105,0.1544715447154472,0.4823529411764706
169,139,142,214,11111310,353.99999999999994,0.17751479289940833,0.6627450980392157
118,101,115,215,7759219,310.5882352941177,0.14406779661016958,0.4627450980392157
143,125,139,216,9403787,313.33333333333337,0.12587412587412591,0.5607843137254902
104,90,97,217,6838881,330.0,0.13461538461538455,0.40784313725490196
144,119,127,218,9467775,340.8,0.17361111111111108,0.5647058823529412
98,87,103,219,6444903,281.25,0.1553398058252427,0.403921568627451
93,81,98,220,6115682,282.35294117647055,0.17346938775510215,0.3843137254901961
130,113,129,221,8548737,303.52941176470586,0.13076923076923075,0.5098039215686274
95,87,103,222,6248295,270.0,0.1553398058252427,0.403921568627451
133,108,120,223,8744056,331.2,0.18796992481203015,0.5215686274509804
8,10,18,224,526866,228.0,0.5555555555555556,0.07058823529411765
36,30,40,225,2367016,276.0,0.25,0.1568627450980392
36,30,38,226,2367014,285.0,0.21052631578947367,0.14901960784313725
42,32,41,227,2760745,306.0,0.23809523809523808,0.16470588235294117
46,30,38,228,3022374,330.0,0.34782608695652173,0.1803921568627451
43,30,37,229,2825765,327.6923076923077,0.3023255813953489,0.16862745098039217
44,31,43,230,2891563,304.6153846153846,0.29545454545454547,0.17254901960784313
31,25,37,231,2038053,270.0,0.3243243243243244,0.1450980392156863
121,146,144,232,7967376,175.20000000000002,0.17123287671232876,0.5725490196078431
38,26,32,233,2497056,330.0,0.3157894736842105,0.14901960784313725
133,125,110,234,8748398,39.13043478260863,0.1729323308270677,0.5215686274509804
138,141,121,235,9080185,69.00000000000006,0.14184397163120577,0.5529411764705883
101,124,62,236,6650942,82.25806451612902,0.5,0.48627450980392156
132,128,91,237,8683611,54.146341463414615,0.31060606060606066,0.5176470588235295
139,139,119,238,9145207,60.0,0.14388489208633085,0.5450980392156862
136,138,124,239,8948348,68.57142857142856,0.10144927536231879,0.5411764705882353
106,118,64,240,6977088,73.33333333333334,0.45762711864406785,0.4627450980392157
144,146,127,241,9474687,66.31578947368419,0.1301369863013698,0.5725490196078431
145,108,87,242,9530455,21.724137931034477,0.39999999999999997,0.5686274509803921
174,130,104,243,11436648,22.285714285714278,0.40229885057471265,0.6823529411764706
143,105,83,244,9398611,22.0,0.4195804195804196,0.5607843137254902
155,120,101,245,10188901,21.111111111111143,0.34838709677419355,0.6078431372549019
178,137,117,246,11700597,19.672131147540995,0.34269662921348315,0.6980392156862745
155,113,94,247,10187102,18.688524590163922,0.3935483870967741,0.6078431372549019
136,102,84,248,8939092,20.769230769230774,0.38235294117647056,0.5333333333333333
147,111,96,249,9662304,17.64705882352939,0.346938775510204,0.5764705882352941
184,138,114,250,12094066,20.571428571428555,0.3804347826086956,0.7215686274509804
132,98,72,251,8675912,26.0,0.4545454545454546,0.5176470588235295
133,99,73,252,8741705,26.0,0.45112781954887227,0.5215686274509804
148,109,84,253,9727316,23.4375,0.4324324324324325,0.5803921568627451
146,109,83,254,9596243,24.76190476190476,0.43150684931506844,0.5725490196078431
132,98,72,255,8675912,26.0,0.4545454545454546,0.5176470588235295
134,99,73,256,8807241,25.57377049180326,0.45522388059701496,0.5254901960784314
135,99,73,257,8872777,25.16129032258067,0.4592592592592593,0.5294117647058824
154,116,87,258,10122327,25.970149253731336,0.43506493506493504,0.6039215686274509
156,117,88,259,10253656,25.588235294117624,0.43589743589743596,0.611764705882353
149,116,92,260,9794652,25.26315789473682,0.38255033557046986,0.5843137254901961
184,135,103,261,12093287,23.703703703703695,0.4402173913043478,0.7215686274509804
